Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable
Carnival lamp post,,,,,1,0,,sc/decos02_seasonal.sc,carnival_lamp,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_LAMP,,,,,,TapDecorationGeneric,,TRUE,,,TRUE,,,,TRUE,,,,Events,
Carnival balloon,,,,,1,0,,sc/decos02_seasonal.sc,carnival_balloon,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_BALLOON,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival canon,,,,,1,0,,sc/decos02_seasonal.sc,carnival_cannon,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_CANON,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival surprise,,,,,1,0,,sc/decos02_seasonal.sc,carnival_surprise,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_SURPRISE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival puppies,,,,,1,0,,sc/decos02_seasonal.sc,carnival_puppies,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_PUPPIES,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival tractor,,,,,1,0,,sc/decos02_seasonal.sc,carnival_tractor,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_TRACTOR,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival gate,,,,,1,0,,sc/decos02_seasonal.sc,carnival_gate,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_GATE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival carousel,,,,,1,0,,sc/decos02_seasonal.sc,carnival_carousel,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_CAROUSEL,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival jester,,,,,1,0,,sc/decos02_seasonal.sc,carnival_jester,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_JESTER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
Carnival boat,,,115,,1,0,,sc/decos02_seasonal.sc,carnival_boat,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARNIVAL_BOAT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Events,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crab statue,,,,,1,0,,sc/decos02_seasonal.sc,crab_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CRAB_STATUE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Pearl guardians,,,,,1,0,,sc/decos02_seasonal.sc,pearl_guardians,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PEARL_GUARDIANS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Crab floater,,,,,1,0,,sc/decos02_seasonal.sc,crab_floater,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CRAB_FLOATER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Surfboards,,,115,,1,0,,sc/decos02_seasonal.sc,surfboards,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SURFBOARDS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Rattan table,,,120,,1,0,,sc/decos02_seasonal.sc,rattan_table,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RATTAN_TABLE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin gnome,,,,,1,0,,sc/decos02_seasonal.sc,pumpkin_gnome,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUMPKIN_GNOME,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Apple harvesting,,,,,1,0,,sc/decos02_seasonal.sc,apple_harvesting,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_APPLE_HARVESTING,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Mushroom table,,,,,1,0,,sc/decos02_seasonal.sc,mushroom_table,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MUSHROOM_TABLE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Autumn umbrella,,,,,1,0,,sc/decos02_seasonal.sc,autumn_umbrella,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_UMBRELLA,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Autumn chair,,,,,1,0,,sc/decos02_seasonal.sc,autumn_chair,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_LAUNGER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Autumn pavilion,,,,,1,0,,sc/decos02_seasonal.sc,autumn_pavilion,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_PAVILION,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeafyTree_Small_purple,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_01_purple,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL2,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_red,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_01_red,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL3,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_orange,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_01_orange,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL4,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_yellow,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_01_yellow,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL5,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_vibrant,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_01_vibrant,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL6,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_dark,,,,,25,0,,sc/decos01_generic.sc,deco_leafy_small_02,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL7,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_Small_winter,,,,,25,0,,sc/decos01_generic.sc,leafy_big_02_winter,,1,1,6000,,,,,1000,1,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_TREE,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
LeafyTree_winter,,,,,25,0,,sc/decos01_generic.sc,leafy_small_01_winter,,1,1,6000,,,,,1000,1,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL8,Buy,,TRUE,,,BigPineTap,TRUE,,75,,,TRUE,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lifeguard,,,,,1,0,,sc/decos02_seasonal.sc,lifeguard,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LIFEGUARD,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Sun loungers,,,110,,1,0,,sc/decos02_seasonal.sc,sunloungers,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SUN_LOUNGERS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Pool party,,,130,,1,0,,sc/decos02_seasonal.sc,poolparty,,4,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POOL_PARTY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Rustic picnic,,,110,,1,0,,sc/decos02_seasonal.sc,rustic_picnic,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RUSTIC_PICNIC,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Tallest sunflower,,,,,1,0,,sc/decos02_seasonal.sc,tallest_sunflower,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TALLEST_SUNFLOWER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Hoopla,,,120,,1,0,,sc/decos02_seasonal.sc,hoopla,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HOOPLA,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Apple throwing,,,110,,1,0,,sc/decos02_seasonal.sc,apple_throwing,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_APPLE_THROWING,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savannah cactus,,,110,,1,0,,sc/decos03_features.sc,savannah_cactus,,2,2,5500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_SAVANNAH_CACTUS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,MeerkatPup1,,,
Dry grass,,,,,1,0,,sc/decos03_features.sc,dry_grass,,1,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_DRY_GRASS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,MeerkatPup2,,,
,,,,,,,,,,,,,,,,Voucher3,2,,,,,,,,,,,,,,,,,,,,,,,,
Beach corals,,,130,,1,0,,sc/decos02_seasonal.sc,beach_corals,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEACH_CORALS,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
Crab hideout,,,130,,1,0,,sc/decos02_seasonal.sc,crab_hideout,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CRAB_HIDEOUT,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surf_rental_stand,,,,,1,0,,sc/decos02_seasonal.sc,surf_rental_stand,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SURF_RENTAL_STAND,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
Wicker_bench,,,,,1,0,,sc/decos02_seasonal.sc,wicker_bench,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WICKER_BENCH,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,,,,,Seasonal,
Flower_piano,,,105,,1,0,,sc/decos03_features.sc,flower_piano,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_PIANO,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Alien_visitor,,,,,1,1,,sc/decos01_generic.sc,alien_visitor,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ALIEN_VISITOR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Floated_wood,,,,,1,0,,sc/decos03_features.sc,floated_wood,,2,1,6500,,,,,500,1,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOATED_WOOD,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Penguin02,,,
Sand_plant,,,,,1,0,,sc/decos03_features.sc,sand_plant,,1,1,,,,Voucher1,5,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SAND_PLANT,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Penguin01,,,
,,,,,,,,,,,,,,,,Voucher4,1,,,,,,,,,,,,,,,,,,,,,,,,
Laundry_rack,,,,,1,0,,sc/decos02_seasonal.sc,laundry_rack_2x2,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LAUNDRY_RACK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Insect_house,,,,,1,0,,sc/decos02_seasonal.sc,insect_house_2x1,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_INSECT_HOUSE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Kennel,,,,,1,0,,sc/decos02_seasonal.sc,kennel_2x1,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_KENNEL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Mushroom_bench,,,,,1,0,,sc/decos02_seasonal.sc,mushroom_bench_2x1,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MUSHROOM_BENCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laundry,,,,,1,0,,sc/decos02_seasonal.sc,laundry_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LAUNDRY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Razor_gold_statue,,,,,1,0,,sc/decos01_generic.sc,razor_gold_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RAZOR_GOLD_STATUE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooncake_table,,,90,,1,1,,sc/decos02_seasonal.sc,mooncake_table,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONCAKE_TABLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Mooncake_statue,,,,,1,1,,sc/decos02_seasonal.sc,mooncake_statue,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONCAKE_STATUE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooncake_bunnyballoon,,,,,1,1,,sc/decos02_seasonal.sc,mooncake_bunnyballoon,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONCAKE_BUNNYBALLOON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flying_gnome_witch,,,,,1,1,,sc/decos02_seasonal.sc,flying_gnome_witch_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLYING_GNOME_WITCH,,,,,,TapDecorationGeneric,,,,Halloween,,,,,,,,,,
Grandma_plant,,,,,1,1,,sc/decos02_seasonal.sc,grandma_plant_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GRANDMA_PLANT,,,,,,TapDecorationGeneric,,,,Halloween,,,,,,,,,,
Voodoo_shrine,,,,,1,1,,sc/decos02_seasonal.sc,voodoo_shrine_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VOODOO_SHRINE,,,,,,TapDecorationGeneric,,,,Halloween,,,,,,,,,,
Skullbird _swing,,,,,1,1,,sc/decos02_seasonal.sc,skullbird_swing_1x2,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SKULLBIRD_SWING,,,,,,TapDecorationGeneric,,,,Halloween,,,,,,,,,,
Spider_den,,,,,1,1,,sc/decos02_seasonal.sc,spider_den_2x2,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPIDER_DEN,,,,,,TapDecorationGeneric,,,,Halloween,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maibaum,,,,,1,1,,sc/decos02_seasonal.sc,maibaum_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MAIBAUM,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Pretzel_picnic,,,,,1,1,,sc/decos02_seasonal.sc,pretzel_picnic_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PRETZEL_PICNIC,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Octoberfest_table,,,115,,1,1,,sc/decos02_seasonal.sc,octoberfest_table_2x2,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_OKTOBERFEST_TABLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moon_and_stars,,,,,1,1,,sc/decos01_generic.sc,moon_and_stars,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOON_AND_STARS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Bunny_rocket,,,,,1,1,,sc/decos01_generic.sc,bunny_rocket,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUNNY_ROCKET,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Star_gazing,,,,,1,1,,sc/decos01_generic.sc,star_gazing,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_STAR_GAZING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Needlepad_chicken,,,,,1,1,,sc/decos02_seasonal.sc,needlepad_chicken_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NEEDLECHICKEN,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuba pig,,,,,1,0,,sc/decos02_seasonal.sc,tuba_pig_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TUBA_PIG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Accordeon pig,,,,,1,0,,sc/decos02_seasonal.sc,accordeon_pig_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ACCORDEON_PIG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Dirdln pig,,,,,1,0,,sc/decos02_seasonal.sc,dirndl_pig_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DIRLDN_PIG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small horn of plenty,,,,,1,1,,sc/decos02_seasonal.sc,cornucopia_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SMALL_HORNOFPLENTY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Female settler,,,,,1,1,,sc/decos02_seasonal.sc,settler_gnome_female_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SETTLER_FEMALE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Male settler,,,,,1,1,,sc/decos02_seasonal.sc,settler_gnome_male_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SETTLER_MALE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Thanksgiving bouque s,,,,,1,1,,sc/decos02_seasonal.sc,smaller_table_1x1,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_THANKS_BOUQUE_S,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Thanksgiving bouque m,,,,,1,1,,sc/decos02_seasonal.sc,flowers_bouquet_1x2,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_THANKS_BOUQUE_M,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Thanksgiving table,,,,,1,1,,sc/decos02_seasonal.sc,festive_table_2x2,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_THANKS_TABLE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moonfish lantern,,,90,,1,0,,sc/decos02_seasonal.sc,redfishlantern,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONFISH_LANTERN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Moonbunny shrine,,,,,1,0,,sc/decos02_seasonal.sc,moonbunnyshrine,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONBUNNY_SHRINE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Moonlantern carrier,,,,,1,0,,sc/decos02_seasonal.sc,goatlanterncarrier,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONLANTERN_CARRIER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Moonbunny statue,,,,,1,0,,sc/decos02_seasonal.sc,moonbunnystatue,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOONBUNNY_STATUE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astronomer,,,,,1,0,,sc/decos01_generic.sc,chicken_telescope,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ASTRONOMER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Testflight,,,,,1,0,,sc/decos01_generic.sc,chicken_rocket,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TESTFLIGHT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Science board,,,,,1,0,,sc/decos01_generic.sc,science_board,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SCIENCE_BOARD,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slippery slope,,,,,1,0,,sc/decos06_farmpass.sc,fp_slipperyslope,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SLIPPERY_SLOPE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Love letters,,,,,1,0,,sc/decos06_farmpass.sc,fp_loveletters,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LOVE_LETTERS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Getaway,,,,,1,0,,sc/decos06_farmpass.sc,fp_getaway,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GETAWAY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Merry pranksters,,,,,1,0,,sc/decos06_farmpass.sc,fp_merrypranksters,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PRANKSTERS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Right way,,,,,1,0,,sc/decos06_farmpass.sc,fp_rightway,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RIGHT_WAY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Lovely picnic,,,130,,1,0,,sc/decos06_farmpass.sc,fp_lovelypicnic,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LOVELY_PICNIC,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Bakeoff,,,,,1,0,,sc/decos06_farmpass.sc,fp_bakeoff,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BAKEOFF,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
Eggshellent bed,,,,,1,0,,sc/decos06_farmpass.sc,fp_eggshellentbed,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EGGSHELL_BED,,,,,,TapDecorationGeneric,,,,,TRUE,,,,,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coffee to go,,,110,,1,0,,sc/decos07_valley.sc,valley_cuba,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VALLEY_CUBA,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Rugby Fans,,,105,,1,0,,sc/decos07_valley.sc,valley_newzealand,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VALLEY_NZ,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Folk dance,,,,,1,0,,sc/decos07_valley.sc,valley_latvia,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VALLEY_LATVIA,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
